time,probability
394,1.0108455846792352e-18
395,2.061724657860618e-18
396,3.783164663452978e-18
397,2.0837430765367996e-17
398,4.404684572448826e-17
399,8.409034259876173e-17
400,1.851348675781831e-16
401,4.0406800782430455e-16
402,7.735270648385021e-16
403,1.3221459912719372e-15
404,2.3722444114275283e-15
405,4.549055340359696e-15
406,7.965403157039619e-15
407,1.291529380102707e-14
408,2.123634446154765e-14
409,3.571196349369018e-14
410,5.85010268235379e-14
411,9.151391250566901e-14
412,1.4036997119554817e-13
413,2.1858273712963428e-13
414,3.381064301588555e-13
415,5.101584237531415e-13
416,7.575329655791011e-13
417,1.1220540319037685e-12
418,1.66615755114393e-12
419,2.4471893537872778e-12
420,3.5402118904906866e-12
421,5.098333238030621e-12
422,7.335901150922028e-12
423,1.0515795421322167e-11
424,1.4925867890812682e-11
425,2.1000283853965884e-11
426,2.9448593478164065e-11
427,4.1191348696343825e-11
428,5.731175071954969e-11
429,7.914369563815502e-11
430,1.0865594585595937e-10
431,1.4861641108324588e-10
432,2.025984033691923e-10
433,2.74907495257825e-10
434,3.709681713868044e-10
435,4.982633739987218e-10
436,6.665671781067176e-10
437,8.886500002502201e-10
438,1.180319303365066e-9
439,1.5608777833221368e-9
440,2.0555201494935798e-9
441,2.6965890561247424e-9
442,3.5264372051681533e-9
443,4.596909465249713e-9
444,5.969727570914308e-9
445,7.722953426948834e-9
446,9.956642100088804e-9
447,1.2798628736665651e-8
448,1.6402698007464995e-8
449,2.0950658853747024e-8
450,2.6668489000358935e-8
451,3.384098913261287e-8
452,4.2822339795801354e-8
453,5.4033648731273924e-8
454,6.79746708694945e-8
455,8.525257266559945e-8
456,1.066145773044804e-7
457,1.3297326303710156e-7
458,1.654105598645148e-7
459,2.0520158394461192e-7
460,2.538628760297771e-7
461,3.132226231837108e-7
462,3.854912312268222e-7
463,4.732710725380447e-7
464,5.795890184980921e-7
465,7.07987971674219e-7
466,8.626764930535494e-7
467,0.000001048683575536985
468,0.0000012718681609710985
469,0.000001538962466184842
470,0.000001857757292349802
471,0.0000022373851580254988
472,0.000002688597238837941
473,0.0000032237938889833856
474,0.000003857100696624758
475,0.000004604676547968964
476,0.000005485209152866777
