time,probability
441,4.4019732804859914e-13
442,1.8158139782004714e-12
443,1.8708386442065463e-12
444,2.050919369317337e-12
445,3.271466506179362e-12
446,1.62032634660798e-11
447,4.543636784239813e-11
448,5.707358447844655e-11
449,7.103484291689701e-11
450,1.264466824819601e-10
451,2.7333052636704923e-10
452,5.537632364427735e-10
453,7.966851314779202e-10
454,1.1658886349970087e-9
455,2.0237882071824506e-9
456,3.197704440725509e-9
457,5.159435829586308e-9
458,7.756392972239166e-9
459,1.2099080676673267e-8
460,1.9418075575690833e-8
461,2.8267891698693954e-8
462,4.029590851944461e-8
463,6.081468050629693e-8
464,9.161681223333002e-8
465,1.3861676598719914e-7
466,1.924039902830512e-7
467,2.64642116597963e-7
468,3.827752673580938e-7
469,5.570838299712116e-7
470,7.856051236228549e-7
471,0.0000010644829977094515
472,0.0000014226047495917867
473,0.000001994615444855771
474,0.000002767234308104313
475,0.0000037270906436315803
476,0.000004869454429101947
477,0.000006402274074923653
478,0.000008628095235781906
479,0.00001157328860091304
480,0.00001494454894185434
481,0.00001902534177420272
482,0.000024349122092788933
483,0.000031829761103303316
484,0.00004114335732184466
485,0.0000517318468320967
486,0.00006410975431196293
487,0.00008018673573536415
488,0.00010137917464510058
489,0.00012726212105907886
490,0.0001560669092243183
491,0.000189721808668671
492,0.00023144350844412834
493,0.0002846080767718688
494,0.00034733924835907224
495,0.0004177494760495774
496,0.0004982708532592776
497,0.000595539908293662
498,0.0007134666486788426
499,0.000851264817811156
500,0.0010045439463630143
501,0.0011792543307815161
502,0.0013820826302924287
503,0.001621429012745114
504,0.0018956037445176399
505,0.0022015564466211263
506,0.00254318062662622
507,0.002931737372477084
508,0.003376604559391723
509,0.003883201776121941
510,0.004441217881155773
511,0.00505737939175722
512,0.0057416651226375156
513,0.006515438876788081
514,0.007381489525878439
515,0.008328687933596623
516,0.009356119196517227
517,0.01048723765019447
518,0.011742267024285045
519,0.013131813656026838
520,0.014629937351275327
521,0.016245393121777387
522,0.017997328309445445
523,0.019918435884654175
524,0.02201175404618041
525,0.024258363308671402
526,0.026651921782358805
527,0.029222816300774182
528,0.03199796969139887
529,0.035003551272974484
530,0.03819726861654878
531,0.04157239731147808
532,0.04514701434239484
533,0.048981123085196365
534,0.053091478427716395
535,0.05743042124459901
536,0.06195917995609637
537,0.06672748970881218
538,0.071790700358742
539,0.07717875286637708
540,0.08280691316465268
541,0.0886533923956372
542,0.09475344918726729
543,0.10117877117145471
544,0.10793963562699474
545,0.1149751295942083
546,0.12223232206477802
547,0.12974866757059433
548,0.13757303940070248
549,0.14576136729630523
550,0.15423125369968105
551,0.16291969927699418
552,0.17182446254552713
553,0.18103643805070338
554,0.1906045231596227
555,0.2004477635164643
556,0.21046109862825385
557,0.22067165873281291
558,0.23115347369830475
559,0.24195989996155232
560,0.25298479468106305
561,0.26416032554515845
562,0.27548831129129225
563,0.2870287206900752
564,0.2988103368576255
565,0.31077890998727375
566,0.3228582470917424
567,0.33502707763648054
568,0.3473077659643695
569,0.3597730201542367
570,0.37237393605880487
571,0.38502550959244364
572,0.39767292989571135
573,0.41036788957875836
574,0.423178768160989
575,0.4360494477454615
576,0.44888611695830755
577,0.46166685974785915
578,0.47443143916846425
579,0.4872212645300388
580,0.49997692134088256
581,0.5126556666090677
582,0.5252344835436318
583,0.5377167482891293
584,0.5501274228794701
585,0.5624518824853597
586,0.5746669960803451
587,0.5867209544804002
588,0.5986032827697026
589,0.6103625152247009
590,0.621998782721558
591,0.6334733259845116
592,0.6447347804489699
593,0.6557959603545503
594,0.6667024940364616
595,0.6774321995192278
596,0.6879593490520428
597,0.6982627216612134
598,0.7083575822342673
599,0.7182514356180165
600,0.7279322074183678
601,0.7374060482105076
602,0.7466618560470979
603,0.7556853379986466
604,0.7644817965702271
605,0.7730640427803107
606,0.781448721455712
607,0.7896036042849957
608,0.7975206736510321
609,0.8052164466362406
610,0.8127100878452439
611,0.8199987373843474
612,0.8270611299154806
613,0.8339054683130379
614,0.8405448534578327
615,0.8469799848284264
616,0.853216578244773
617,0.8592505514260671
618,0.8650914018916748
619,0.870730835965405
620,0.8761769960537279
621,0.8814479930203589
622,0.8865418283705753
623,0.8914533907135815
624,0.8961787227064386
625,0.9007358945529802
626,0.9051416946335208
627,0.9093823651689119
628,0.9134597386464679
629,0.917377430558176
630,0.9211513332801362
631,0.9247858302618183
632,0.9282737392921085
633,0.9316247324834311
634,0.934840756761146
635,0.9379267794061589
636,0.9408910260826172
637,0.9437326711228573
638,0.9464603504324343
639,0.949068058616828
640,0.9515642770535668
641,0.9539603039502966
642,0.9562541075121221
643,0.9584476813182726
644,0.9605400667743533
645,0.9625419923020041
646,0.9644615617323739
647,0.9662911962418187
648,0.9680373706988147
649,0.9697024859989054
650,0.971294177262091
651,0.9728140695726689
652,0.9742590926977233
653,0.97563823298216
654,0.976952082035228
655,0.9782029493150761
656,0.9793947340631683
657,0.9805275417588962
658,0.9816078172566001
659,0.9826325173961511
660,0.9836061143511656
661,0.9845340418412338
